id,rating,cleaned_review,label,is_suggestion
5495,5,excellent,positive,0
5496,1,bad service,negative,0
5497,1,network sucks,negative,0
5498,5,good app,positive,0
5499,5,app nice liked app much,positive,0
5500,1,planning connect world link please dont make mistake net trash ill sure beat wl owner get chance randi ko baan yaa rank push garnu parney muji lag vayera sabai match lose vayo radi ko choro muji haru dhanyabaad yetinai vanna chahanxu ra abba world link lai hatayera classic tech rakhdaixu sunnu bho,negative,1
5501,1,khata ko xoro ko net vikari ko xoro khata moor vikari world link chor khata ko xoro,negative,0
5502,1,used worldlink sorry going change isp sure,negative,0
5503,1,internet terrible coming someone advocated service 2 years ago eagerly waiting cgnet,negative,0
5504,5,helpful apps good guideline,positive,0
5505,1,verry bad dhilo vanekai worldlink sadhai call gari rahanu parni internet na chalera,negative,0
5506,1,minus star would rated minus worst service ever reported internet issue several times theres response,negative,0
5507,1,worst internet service,negative,0
5508,1,app well network useless slow internet told ie increased 40 mbps got 5g router change,negative,0
5509,4,good,positive,0
5510,1,worst app ever,negative,0
5511,5,cool wfia,positive,0
5512,1,worlds busiest call service,negative,0
5513,1,net aaauna kina ho pin dharai aaunxa yo wifi bigriko ho ki ho aba last new slow hunxa,negative,0
5514,1,waiting cg net,negative,0
5515,1,lots problem days poor service,negative,1
5516,1,seriously much worst service provider could rate 1 star would chosen using service since 5 yrs days guys dont give damn care customer issue neither csr behaves politely sound rude frustrated call maile hajur hajur ko 50mbps ko net haleko chalne bela 1015 dekhaunxa k majak hoo yo sab cant solve issue created csd department na call uthaxa waihat internet,negative,0
5517,1,kabadi worldlink useless online exam ko bela net chaina problem navako bela matrai customer care active else always number busy,negative,1
5519,1,third class internet provider,negative,0
5520,1,poor service unstable connection better join cg dish home net rather wlink one largest old net provider nepal service improvement customer satishfaction became zero level sadly rating 1 star zero rating available,negative,1
5521,1,would option 5 stars would rate 5 isps saysxito vanekaii worldlink xito,negative,0
5522,1,trash isp nepal,negative,0
5523,5,excellent,positive,0
5524,4,good,positive,0
5525,1,dherai slow vo net,negative,0
5526,1,worst internet service provider nepal would like request everyone use worldlink,negative,0
5527,1,reward internet ping sucks high ping fix,negative,1
5528,1,app isnt functioning properly,negative,0
5529,1,trash,negative,0
5530,1,wack isp,negative,0
5531,1,worst app ever worst customer service ever,negative,0
5532,1,would give worldlink 0 stars possible terrible customer service nowadays,negative,0
5533,1,one worst app worst company real scammers ever see,negative,0
5534,1,terible servicein sugestion dont use worldlink,negative,0
5535,1,change password wifi app,negative,0
5536,1,kasto muji jasto net dinxa k muji poisa leda ta thika dinxa k hami ne half half poisa dedai net ta leko xaina ne muji jailey jailey net janxa ping high hunxa kailey k muji cando jasto net sab vanda xito net rey aja message garyo 1yrs paxi pugxa hola muji net cando muji khattey poisa khanu matra janya,negative,0
5537,1,muji jasto app net gayo vaney app ni chalna chodcha ajhai phone line pani garcha customer lai handle garna sakdainan hola muji customer service kaa chutiya haru k salary khayera baseka hunn khai moj cha free ko salary khadai baseka chan,negative,0
5538,1,used app 3 years app today still looks halfbaked 80 time app doesnt work planned works miraculously simple change takes ages raised issue many times call avail still waiting proper functioning app,negative,0
5539,4,good response,positive,0
5540,5,app useful,positive,0
5541,1,horrible quality service must 0 star rating option,negative,0
5542,1,worst,negative,0
5543,1,worst internet service ever support service say worldlink,negative,0
5544,1,much slow app,negative,0
5545,1,worlds west net west application ever,negative,0
5546,1,worldlink getting terrible every passing day would rate 0 stars possible ill switching isps september 2021 1 support mobile number official contact us page doesnt work anymore 2 takes 10 attempts connect call even call disconnects abruptly instead holding customers queue 3 connection cut 15 times even paid one year fee 1 week adavance termed accounting issue resolved calling support team everyday 20 days 4 connection fails establish 1520 minutes every electricity cut 5 fancy mobile app doesnt load slownormal data connection,negative,0
5547,1,pathetic try change password many times wont work contacted wlink support isnt even answering,negative,0
5548,1,geda jsto net mugi chaldina ramrai,negative,0
5549,1,junk,negative,0
5550,1,hope cg good job worldlink monopoly theyve taken us costumer granted far long,negative,0
5551,1,hawa ho world link koi na jodnu hai worldlink ko net paisa matra tirnu parxa,negative,0
5552,1,bad internet speedhigh costbad customer service etc etctotally disgushtingcg net better option wlink,negative,0
5553,1,fuk ur services,negative,0
5554,1,worst internet provider money maker,negative,0
5555,2,really satisfied guys improve lots,negative,1
5556,5,good,positive,0
5557,2,router info working see cinnected ti wifi change name password hide ssid please fix fast,negative,1
5558,1,bad,negative,0
5559,1,cant access main router wifi setting,negative,0
5560,1,improve ping 20ms,negative,1
5561,1,bad,negative,0
5562,1,good,negative,0
5563,1,hate world link company changing net set vai net hate net,negative,0
5564,1,ko muji ho yesto app banaune kehi chaldain programing garna ni aaudai na pass expert check garna black list rakheko aba disable ya delete kehi hudaina ta pahilr ko ta kaam garthyo yo mgs copy paste nagarnu hola ke bewakup ho yesto bhanna lai tyo sabai garera ta bhane ko reboot ho ki router restart band khula sab gareko pajile apno aap check gara ani reply gara router ta 150 rupyee wala deko xa dublicate router arko option dekai xaina dalal harule,negative,0
5565,1,poor service slown network even 50mbps service,negative,0
5566,1,satisfied app performance well world link service,negative,0
5567,1,poor,negative,0
5568,5,nice worldlink,positive,0
5569,1,good,negative,0
5570,4,give four star rating weeks ago wifi slow problem multiple people using nowadays problem fixed happy,positive,1
5571,1,worldlink worst net world,negative,0
5572,5,like app,positive,0
5573,1,randi ko ban haru,negative,0
5575,5,alot easier setting browser,positive,0
5576,1,f app nitwork,negative,0
5577,1,worldlink app working,negative,0
5578,5,good app,positive,0
5579,1,lado jasto app machikne 1 ghanta vaesakyo loading matra aako xarandi ko ban haru ho xitto fix gar ani net pani smooth chalne banaa,negative,1
5580,1,today poor,negative,0
5581,5,good service,positive,0
5582,5,good satisfied,positive,0
5583,4,nice wow,positive,0
5584,1,really worst experience,negative,0
5585,1,khosta net yo jabo 30 mb talako app pani 50 mbps ko netle aadhi ghantama download garxa yll khatey net,negative,0
5586,1,dhilo vaneko worldlink hoo,negative,0
5587,1,app doesnt seem work time always facing problem using test speed trying change settings hardly allows options clicked backs app sorry devs really need work app,negative,1
5588,5,wow,positive,0
5589,1,horrible experience,negative,0
5590,1,worst app world link ko wifimai chaldaina data garnu parcha app kholna toit,negative,0
5591,1,working properly west application,negative,0
5592,1,cant even see connected devices always says oops connected devices found using wifi use app fix soon,negative,1
5593,1,worst application worst customer service internet usages different web app unable change dual band router wifi ssid,negative,0
5594,1,make service better,negative,0
5595,5,good,positive,0
5596,5,kdkdozo,positive,0
5597,1,worse app ever,negative,0
5598,4,exact speed worldlink give offer 5g speed like 4gcouldnt find difference,positive,0
5599,1,majala chaldaina connected device haru ne dhekaudainaa alert khai k kai matra vanxaa jati bela ne,negative,0
5600,1,poor service,negative,0
5601,1,write app waste cant open wifi using wifi password also fails change waste dustbin,negative,0
5602,1,even mac adress put black listthat device still using net poor app,negative,0
5603,1,app doesnot work properly,negative,0
5604,1,poor service provider,negative,0
5605,1,trash like slowlink internet,negative,0
5606,1,poor connectionservice pani dhilo dine garnu hunxa yeha manubhav haru le,negative,0
5607,4,good mobile subscription tv also good connection,positive,1
5608,1,wifi service provide trashi 60 mbps speed wifi also games run 300 ms constant downloading also slow isp concerned speed much dissatisfied worldlink,negative,1
5609,5,excelent,positive,0
5610,3,always interrupting,neutral,0
5612,1,app getting worse even open,negative,0
5613,1,bad internet connection dont like start,negative,0
5614,1,muji jasto net cha khate,negative,0
5615,5,perfect 5star,positive,0
5616,1,worldlink internet connection worldlink app bad,negative,0
5617,3,good,neutral,0
5618,5,good app,positive,0
5619,1,worst internet connection ever nowadays facing many problems related connection slow cant watch anything worst,negative,1
5620,5,bad work,positive,0
5621,5,well,positive,0
5622,5,expensive bt good,positive,0
5623,1,worst app service ever,negative,0
5624,1,bad wifi well app,negative,0
5625,1,greedy developers,negative,0
5626,1,takes excruciatingly long time change simple setting device thats 1ft away task thats typically minute doesnt settings might need wifi randomly turned sometimes changing settings youre deadlock dont ethernet need internet turn wifi need wifi internet access feels like buying packet noodles call cg group support open packet security,negative,1
5627,1,slow network join,negative,0
5628,1,nice,negative,0
5629,1,poor network time im unsatisfied customer time network problem,negative,1
5630,1,2 months app hasnt worked mobile device kindly dont reply apology message ask username matters username roshan16 thank deliver 5g router per newyear offer two months delay per organization fraud frauds,negative,0
5631,1,didnt satisfy totally,negative,0
5632,1,radi ko ban haru chor haru ho worldlink,negative,0
5633,3,good,neutral,0
5634,5,good app,positive,0
5635,1,bad even cant play online games properly recommend dont use worldlink use others communication,negative,0
5636,1,worst internet service prodvider nepal,negative,0
5637,1,whoever developed app work trying open loading loading sense customers like access app worthless im totally done gon na switch providers giving best services across major cities,negative,1
5638,1,bad,negative,0
5639,3,net good speed also good disappointed download speed net opening speed update,neutral,1
5640,4,okk,positive,0
5641,1,ghanta esto ni net hunxa bekar mah coustamer ko poisa lutera world jodnu vanda najodekai dherai rsmro,negative,0
5642,3,good times folt sowing works,neutral,0
5643,1,slogan chai chito bhanekai worldlink ani app kholda kai load nai na hune loading screen matra aauda laaz lagdaina timi haru lai worldlink,negative,0
5644,1,load huna yeti time ke ho afno bau lai batau sabai bug thik gara,negative,1
5645,1,khatey net xha myaasala jaila 999 janxa game khelda aba tw yt pane chalna chardeyo,negative,0
5646,5,far good,positive,0
5647,1,nam ko matra app ho matra password ra nam change garna ko lagi use hunxa app kholxu aja kati chalai bhanera opps data found months yehi ho timi haru ko optimization k khana update haru push garxau jaba ki tyo problem nai resolve hudaina,negative,1
5648,1,one star,negative,0
5649,1,app usable never seen dull app,negative,0
5650,1,hello sirmam app opening whilst wifi 50 mbps,negative,0
5651,1,yo isp ko app ko lagi aaukat nahuda nahuda pani kina banako ani xito ko vaneko nai worldlink vanxau ta app kina yesto kawadi slow chalne ki app developer le banauda banaudai paisa dina sakenau tesaile incomplete banayera gayo ani app yesto chalne vaye router ko ip bata access garna nile vai ni hunthyo want used even though lots bugs irrates customersactually nowadays doesnt value customers bcoz nowadays theyre pretty overrated isp,negative,1
5652,1,radi jsto net boru sabai jana veinet rakhnu yo wifi ramro xaina,negative,0
5653,5,extraordinary service,positive,0
5654,5,good thanks worldlink,positive,0
5655,1,internet doesnt deserve 1 star xito vanekoi world link rey ess tero,negative,0
5656,1,please make highspeed less price soon compare cg network may cg network beat network thankyou,negative,1
5657,1,poor network,negative,0
5658,1,net ramro dey natrw paisa firta dey din 10 choti call garda nih net ramro dideina kam xaina yo net worldlink sucks,negative,0
5659,5,live damak jhapa using worldlink since 12 years till fully satisfied service problem occursthank much co ordination,positive,1
5660,1,loading time rarely gets past loading screen,negative,0
5661,3,bad,neutral,0
5662,5,good,positive,0
5663,1,poor signal worldlink wont recommend anyone setup worldlink net chhito bhaneko worldlink vanxa tra wastaw maa dhilo bhanekai worldlink net ho 35mbps kachhuwa ko speed bhanda pani slow chalne ra customer care call garda reply pani dhilo 3 dekhi 4 din lagaunxancustomer care call garda yo kaam mero haina yo yo number maa call garnu vanxa tyaha diyeko number call garda phone recieve gardaina recieve garda manxe pathai dinxam last manxe ko thah hunna,negative,0
5664,1,bad cheating service,negative,0
5665,1,worst wifi service ever contacting guys loss money guys ask details never solve problem,negative,1
5666,4,nice experience many functionality,positive,0
5667,1,slow,negative,0
5668,1,bad,negative,0
5669,1,working properly bad app,negative,0
5670,5,good,positive,0
5671,1,internet slow,negative,0
5672,1,slow slow slow ufffffzs disgusting,negative,0
5673,3,good,neutral,0
5674,5,love speed,positive,0
5675,5,good,positive,0
5676,1,would rate internet service zero option,negative,0
5677,5,nice app,positive,0
5678,2,yes days internet slow,negative,0
5679,4,wonderful performance,positive,0
5680,4,app wounderful thank u sujan sir giving us good app,positive,0
5681,1,nasty net ever,negative,0
5682,2,sometimes app doesnt work,negative,0
5683,1,lamo jasto loging garna google facebook kina rakhya honumber nai hannu parne vaye net ustai app ni lado jasto,negative,0
5684,1,slow network,negative,0
5686,1,open app crashes everytime,negative,0
5687,1,net solo net,negative,0
5688,5,easy operate,positive,0
5689,1,dont even know app dont want update anymore doesnt even open needed app exists send offers billings would rate 5 possible,negative,1
5690,1,bandwidth low 20mbps connection get 1415 mbps bandwidth important works sometime hardly 17_18 worst isp ever seen customer service also good even app slow internet guys provide disappointment,negative,0
5691,1,useful cant change password als unable block connectedd devices needs immediate reforms,negative,1
5692,1,muji morna na sakya aasatti haru net leako xa 40 mbps ko demo xa 20 kbps ko,negative,0
5693,1,slow,negative,0
5694,1,takes much time open app,negative,0
5695,4,good speed network issues,positive,0
5696,1,worst internet world internet solo mobile data better worst internet guys leave network scammer take money dont provide effective network please solve kind many problem otherwise left network thank,negative,1
5697,1,worst internet,negative,0
5698,5,good appp,positive,0
5699,1,worst internet ever never use network,negative,0
5700,5,veru good service powerfull network,positive,0
5701,3,always hangs need important,neutral,1
5702,1,question comes examor said people app worst app slow app give example app,negative,0
5703,3,pls provide functionality changing wifi channels devices support 5ghz wifi lower band channel due nature auto switching channels nokia router even 5ghz band many devices deprived dual band internet also provide optionality controlling bandwidthspeed user network mac address cantat least provide us access router admin page,neutral,0
5704,1,jot ko wifi ho jhatha short range ni chaldaina poisha matra manga time msg garxa tara net chaldaina vano vane haina sir tyo ekxin matra ho vanxa khatey hru dhilo vanekai worldlink,negative,0
5705,5,sharma chaudhary,positive,0
5706,1,app working sending code login,negative,0
5707,1,app much slow everyweek like update,negative,1
5708,1,good,negative,0
5709,2,much lacking,negative,0
5710,5,great full,positive,0
5711,1,apps running given always busy ridiculous,negative,0
5712,5,good,positive,0
5713,5,nice,positive,0
5714,5,best,positive,0
5715,1,worst wifi ever broke eouter taking money,negative,0
5716,1,improve speed,negative,1
5717,1,good,negative,0
5718,1,slow,negative,0
5719,1,app doesnt even open anymore,negative,0
5720,5,hello woeldlink support team plz add channel selection option apptapaiharulai every time call garera channel change gardinus vanna sakidaina hamile,positive,0
5721,2,reliable please kindly remove parental control features working properlythere use adding features doesnt works e ffectively,negative,1
5722,1,doesnt open time totally useless,negative,0
5723,1,hawa app xa,negative,0
5724,1,best app used till cant even change password hide wifi check speed freezes mobile directly take battery run mobile countles hacker using wifi see connected device list blacklist fall asleep waiting load least wifi speed normal everything beyond words u use app manage wifi consider dead moment download app,negative,0
5725,1,bad,negative,0
5726,4,nice,positive,0
5727,1,crashes devices like samsung galaxy grand max,negative,0
5728,2,app bad customer service gg basically perfect outer covering rotting fruit cap,negative,0
5729,1,bakwas xa net na halnu hae sathi haru paisa khera janxa baru aru kunai company ko net halnu 5g sab bhanda khatm xa,negative,0
5730,1,disgusting poor irritating service,negative,0
5731,1,aba hjr strong hunu parxa natra hami cg net tira lagxau,negative,0
5732,5,wonderful app thank worldlink,positive,0
5733,1,net work poor,negative,0
5734,1,worst app take time load function app also working,negative,0
5735,5,nice,positive,0
5736,5,nice,positive,0
5737,1,hve trying open page keep loading hve messaged official page use really irritates hve trying weeks,negative,0
5738,1,app slow many bugs app,negative,1
5739,2,everything good whats use app provide user blocking feature atleast router access ta dinu parcha ni user lai,negative,0
5740,1,khate net,negative,0
5741,3,extremely useful totally useless either solid 25 stars 5,neutral,0
5742,1,world link network good fast also compare 2020 world link 2021 world link slow need make network fast,negative,1
5743,1,internet slow days especially evening even app doesnt load,negative,0
5744,1,basic features like restart router turn wifi doesnt work always shows incorrect router status payment info isnt well reflected well,negative,0
5745,1,option changing password doesnt wifi name password wont change via app,negative,0
5746,1,two day ajhai samma application nai khuldaina k taal ko app ho kaam nai xaina khali promotion ko lagi mail matrai garya xa,negative,0
5747,5,best us lockdown useful paying know status internet,positive,0
5748,3,okay would nice reminds new connected devicesi mean warning new connected device,neutral,0
5749,1,star dina na milne raicha natra tyo dinthe tori isp,negative,0
5751,1,may bugs app,negative,1
5752,3,app nice,neutral,0
5753,1,fed apptake lots time open mostly wont open,negative,0
5754,5,slow,positive,0
5755,1,worst,negative,0
5756,1,slow,negative,0
5757,4,ok,positive,0
5759,5,good app,positive,0
5760,3,thikai xa,neutral,0
5761,1,lamo jasto mugi k net ho yoh randi ko ban,negative,0
5762,1,noob developer,negative,0
5763,1,homepage opening buy subisu today,negative,0
5764,1,jpt ho yo last tai slow hunxa,negative,0
5765,1,internet slow invested money worldlink networkworst service network,negative,0
5766,1,useless application,negative,0
5767,5,love,positive,0
5768,1,aajkal worldlink phone garyo issue aayo bhanera jahile wrong profile create gareko rahecha fix garidiye sir bancha harek staff ko profile banaune tarika farak cha ho uta ta kehi reply aaudaina yeta sodeko,negative,1
5769,1,poor service,negative,0
5770,1,useless,negative,0
5771,4,niceneed dark mod,positive,1
5772,5,nice supportive app,positive,0
5773,3,many options absence keep,neutral,0
5774,1,shame,negative,0
5775,1,yo machiky wifi kasailea use nagara boru 1600 ko monthly pack use garera chalaunu bc net,negative,0
5776,1,used work previously recently wont open trying open app weeks raise ticket check theres fup app wont open past loading screen,negative,0
5777,5,nice,positive,0
5778,1,poor network,negative,0
5779,1,slow,negative,0
5780,2,need improvement satisfied,negative,1
5781,1,bad,negative,0
5782,1,app slow app many bugs,negative,1
5783,1,pathetic service wlink changed user password recently new user password wasnt able connect devices went support arent responding,negative,0
5785,1,bad experience worst customer services already changed wifi network due satifying customer services,negative,0
5786,1,worst internet provider ever seen,negative,0
5787,1,garbage service kam xina service,negative,0
5788,1,app sucks cant even check whos connected router always says device connected fix app,negative,1
5789,1,net solw denxa khali,negative,0
5790,2,internet slow slow request dont use world link internetwaste money,negative,0
5791,5,good time restart problem,positive,1
5792,1,work properly,negative,0
5793,5,good,positive,0
5794,1,lado jasto net mugi paisa chai tannw tirnu parxha geda mugi,negative,0
5795,2,new wifi password cant updated,negative,1
5796,5,thank worldlink,positive,0
5797,2,slow run doesnt operate necessary,negative,0
5798,5,great,positive,0
5799,1,yo app matra hoina yo net nai kosailai recommend gardina 0 rate company dherai paxi ghar basna pako tara net gh jasto paile pani yestai ta hola ni ghar basesi po thaha vo raddi ek dam kawadi,negative,0
5800,1,could better give 0 star possible never seen kind stupid net really slowand even complaining 20 times month also ever changed,negative,0
5801,1,working much trubble,negative,0
5803,1,worst net appp bad cant clases,negative,0
5804,1,slow donot provide good service im regretting using service,negative,0
5805,1,slow app,negative,0
5806,2,enough good poor service application slow manage safe net,negative,0
5807,1,trash,negative,0
5808,1,slow open,negative,0
5809,1,yesto hawa net app lutnu lutirako cha chor haru lya,negative,0
5810,1,worst app ever worst customer service,negative,0
5811,1,geda jasto xa yo worldlink,negative,0
5812,1,opening thought worldlink best internet services suggested many people days worst slow internet sometime buy data work home opening app complaints doesnt open really irritates,negative,1
5813,4,good app,positive,0
5814,1,3rd class aap ever seen,negative,0
5815,2,slow,negative,0
5816,1,easy,negative,0
5817,1,app nai slow cha internet ko ta jhan kurai nagarum,negative,0
5819,2,app loading slow earlier fine please check bugs,negative,1
5820,1,worst piece junks,negative,0
5821,5,nice,positive,0
5822,1,slow,negative,0
5823,1,kaam xaina yo app hataide playstore bata batti gayera feri ayo vane net chaldaina ani report garna data bata app open gare open hudaina useless,negative,0
5824,3,goodthey didnt provide us consistently speedits flactuate every timework itthank u,neutral,0
5825,5,goood like,positive,0
5826,1,app buggy wont even open says error something went wrong waste,negative,1
5827,1,slow,negative,0
5828,1,nice app please solved network problems,negative,1
5829,5,good,positive,0
5830,1,worst app ridiculously slow,negative,0
5831,5,feel better experience app world link,positive,0
5832,1,working,negative,0
5833,1,app doesnt even load new update nothing,negative,1
5834,1,app working slow please manage app bad,negative,1
5835,1,worst app ever used,negative,0
5836,1,application one worst ever used tells connection might like cant even operate,negative,0
5837,1,worst app response,negative,0
5839,2,good,negative,0
5840,5,nice connet everyone fast,positive,0
5841,5,easy use,positive,0
5842,1,inter net showing mobile,negative,0
5843,2,slow working,negative,0
5844,1,bad app nothing works properly,negative,0
5845,4,good still need lot emprovement,positive,1
5846,5,nachalne wifi,positive,0
5847,1,wifi number lot thought good day,negative,0
5848,1,aap time work,negative,0
5849,1,bad app,negative,0
5850,1,app dosent open tried unstalling even installing,negative,0
5851,1,slowest network ever,negative,0
5852,5,stars free dont care,positive,0
5853,1,one wrost internet ever kam nalagney khattam ko cha lastai slow cha yo report pani data kinera habdai chumessenger ko msg pani sned hudsina fb lite ni chalna manddaina ani hamile yesto issue cha vanera vaneu vane hami restart gardinxu vanxa ani jatti chotti restart garey ni tei ho chaldainaani ajaa maile call garera yesto issue xa vanna thake ko thykai 3 din vo ra sayed irritate vayers hola mero number nai reject list rakheka xan tei vayera net change garney sursarmaxu,negative,0
5854,1,fix internet speed poor internet connection give service u take money,negative,1
5855,1,cant access app,negative,0
5856,1,open nai hudai xain,negative,0
5857,1,ur making app please make useful,negative,1
5858,1,u explain,negative,0
5859,1,doesnt deserve 1 star also,negative,0
5860,1,need justice login something wrong say alwaysollo,negative,1
5861,5,good,positive,0
5862,1,hawa mula tori net,negative,0
5863,1,bad mean worst network also enough network quality worth money pay plus services mark,negative,0
5864,1,app working properly,negative,0
5865,1,one worst app service ever seen cant even change password cant even check connected devices onfk service even mobile data better wifi service f,negative,0
5866,5,often crashes,positive,0
5867,1,app load blue spinner keeps spinning,negative,0
5868,1,worthless internet service,negative,0
5869,1,worldlink app isnt working monthsapp open garda loading matrai huncha internet also work properly slow requesting many timesyesto slow cha ki internet messenger video call dari hudaina aru ta k vanum 40mbps package ko lagako tara 30mbps ko service dira cha hawa worst internet service provider raicha worldlink,negative,0
5870,1,khatey sala net,negative,0
5871,4,like world link,positive,0
5872,1,poor service timi haru ko app ta khuldaina fix problem,negative,1
5873,1,tori app,negative,0
5874,2,bc downloading app using worldlink wifi 2 hr finnally downloaded,negative,0
5876,1,app working stuck loading state home page,negative,0
5877,1,worst internet worst service,negative,0
5878,1,working,negative,0
5879,1,worst internet service slow internet connection sometimes even dont operate even adsl better worldlink app even ridiculous doesnt even let change password slow full bugs,negative,1
5880,1,app isnt even openingalthough write phone correct says opps something wrong,negative,0
5881,1,slow aap cant open,negative,0
5882,1,problems app giving 1 star thanks,negative,1
5883,1,isp app couldnt open log internet problem suck customer care suck server response suck bandwidth,negative,1
5884,1,bad experience working yet,negative,0
5885,1,connected device nt showing,negative,0
5886,1,app opening lately maintenance,negative,0
5887,1,word,negative,0
5888,2,goodbut little slow,negative,0
5889,1,slow total wastage money paid rs16950 1 year customer ignorance many time call always busy didnt pick call complain many times internet speed gaming problem send message ticket openend last complaint poor service,negative,1
5890,2,khata ho yo internet provider sala free fire khalnee bela net slow hunxaa aaru bella hunna mug sala,negative,0
5891,2,fastest internet bhanera matra kngarnu calnu pani paro ni gatilo sanga disappointed gaming purpose,negative,0
5892,1,app doesnt work times,negative,0
5893,1,poor service speed,negative,0
5894,1,takes lot time open also connected pc world link wifi 20days showing limited connectivity pc tried repair pc said pc problems plz ask network provider,negative,1
5895,2,login,negative,0
5896,5,like worldlink customer care service lots problems 2g ai upgraded 5g since two months internet issues,positive,1
5897,1,worst internet ever try fix otherwise dont use uneccesary status like chito bhaneko nei worldlink ri p worldlink,negative,1
5898,1,worst wifi network,negative,0
5899,5,excellent connection ever,positive,0
5900,1,30 mbps plan 1mbps ni speed hunna,negative,0
5901,1,super fast network always high ping good review done,negative,0
5902,1,useless app,negative,0
5903,1,poor,negative,0
5904,1,app doesnt even open endless loading 45mbps feels like 2mbps im never using worldlink whole life disgusting internet used 5years 3rd class internet,negative,0
5905,1,fraud wlink nothing u connect u know speak words,negative,0
5907,3,good internet days,neutral,0
5908,1,k ho yesto net kate ban haru phone garda utaunu xaina net ko speed xa nata vane ko manxa muzi haru k net ho yesto paisa cai 1 rupee codainan ani muzi net ko speed chai geda jasto phone handa na utauxa uta ko ni cut gar xa net ko speed tik gar,negative,0
5909,1,app doesnt start since last update,negative,1
5910,1,excellent new update bit poor well satisfied good job world link,negative,1
5911,1,doesnt opened worldlink net opens data,negative,0
5912,1,good gaming trash,negative,0
5913,1,app slow cant even explain many bugs sorted like active clients feature doesnt work properly cant access router directly app provides irritating experience management see easy get wont able work properly needs lot improvements,negative,1
5914,1,good app internet services,negative,0
5915,1,would even rate one star connection worst wait change company lockdown,negative,0
5916,1,bad dont take net,negative,0
5917,1,worst,negative,0
5918,1,worst app ever slowest internet app slow af,negative,0
5919,1,internet service worst ping 400 please slove problem,negative,1
5920,1,world link wifi bad freefire game ping high please world link make wifi faster bad world link telling fastes network much slow dont like wifi slove problem make wifi faster east west world link wifi best,negative,1
5921,1,f slow,negative,0
5922,1,world link wifi slow online gaming irrate people make mistake install worldlink wifi slow vaneko worldlink hunuparne ho name last irrate garcha online gaming worldlink wifi vanda 3g data ramro cha,negative,0
5923,1,noobest slowest net ever dont go word full dhongy lutera dont ever buy worldlink net u suffer playing online game many,negative,0
5924,3,satisfactory internet problem solution technician bit slow internet,neutral,1
5925,1,open app keeps loading thats nothing else,negative,0
5926,1,slow,negative,0
5927,1,worst network ever seen,negative,0
5928,1,eakdam ramro xa internet,negative,0
5929,1,ek nmbr ko naramro internet ho yo freefire khelna lagyo 500 vanda ping ghatdena tesaile kosaile paniafno jindage worldlink zodne kosis nagarau paxi pachtaunu parxa dhilo vanekai worldlink ho,negative,0
5930,1,world worst internet service world use data dont use world tell u giving 30mbps give 5029kb bsdk inyernet,negative,0
5931,2,want play online games without fluctuations,negative,0
5932,5,best app,positive,0
5933,5,love,positive,0
5934,5,good app,positive,0
5935,5,ramjitpandit,positive,0
5937,1,muji net problem kei solve gardina madharchut haru ghanta jasto net chalxa muji,negative,1
5938,1,fast,negative,0
5939,1,saley khatey ko baan heruramroo speed vako net dina sakdinaswifi chai 20mbps ko xa ani timerko net le facebook lite ni khuldainaspeed badena vane tero bau ko router tero ghar laijama aarkai wifi lagauxukhatey,negative,0
5940,1,dont using internet new users thinking joining connection please dont used provide good service seriously dont care customers dont want bad guys guys seriously made every customer sick slow internet please fix issue guys losing many customers soon thank,negative,1
5941,2,problem application cant opened want change password isnt open yet,negative,1
5942,1,machikni tw radikoxoro jasto net rahixw mug dunayo randikoban yo worldlink ley khatey rank push ko belama mug lado jasto service deko rando ko ban haru,negative,0
5943,1,irregular ping problem,negative,1
5944,1,irregular ping problem,negative,1
5945,1,khoya jasto mg 5 g halesi pani 1 janale chalauda ni pubg ramrosanga chaldaina kasto khale net ho ani app nae khulna madaina pw change garna khojda ni hunna k ho k yesto khoyajasto,negative,0
5946,1,one worst internet service nepal slow connection poor service,negative,0
5947,1,useless always showing please try,negative,1
5948,1,paisa khaney bhanekai wordlink,negative,0
5949,1,worst net ever response well even give decent ping well,negative,0
5950,5,iam unable open apps since days,positive,0
5951,3,range connectivity poor speed internet also stable,neutral,0
5952,1,support call busy 24hours one replying messenger,negative,0
5953,1,randi ko ban net thik garr 50 ko mbps xa mug ping kati high,negative,0
5954,1,worlds worst link worldlink internet,negative,0
5955,5,good,positive,0
5956,1,ganta jasto net,negative,0
5957,5,jhur internet,positive,0
5958,1,please update services whats use paying buy data every single thing instead advertising could invested money providing better internet service cant fulfill promises change tagline dhilo bhanekai worldlink used mobile data post,negative,1
5959,1,disgusting net service pay 20 mbps provide 510 fraud takes minute open app issued internet problem many times worth recommend connect internet,negative,1
5960,5,good internet service,positive,0
5961,4,one best isps nepal,positive,0
5962,4,think good nothing say thanks,positive,0
5963,5,superb,positive,0
5964,5,best network ever used thanks services,positive,0
5965,5,good,positive,0
5966,1,one request everyone reading never ever connect wlink net connection worst isp nepal,negative,0
5967,1,guu jasto net,negative,0
5968,1,mf gave provid good network gaming,negative,1
5969,1,worst internet service provider ever exist nepal believe yo vanda ta subishu connect gara bela bela data pack tanera chalauna ta pardaina,negative,0
5970,1,k internet deko mujibachha haru sitw 7 0 hariyo aja xito thik gar natra ghar mah aayerw hanxu muji,negative,0
5971,1,bad internet,negative,0
5972,1,worst connection ever,negative,0
