review,cleaned_text,sentiment,confidence,is_suggestion,suggestion_text
customer sevice sucks,customer sevice sucks,NEGATIVE,0.999,False,
dont recommend network gamernetwork stableand high ping issue,dont recommend network gamernetwork stableand high ping issue,NEGATIVE,0.985,False,
week connection think hav change slogan,week connection think hav change slogan,NEGATIVE,0.954,False,
good,good,POSITIVE,1.0,False,
excellent,excellent,POSITIVE,1.0,False,
dont like service poor many time report still problem everytime disappointing service,dont like service poor many time report still problem everytime disappointing service,NEGATIVE,0.999,False,
wordlink wifi range slow give one start always lack playing online game watching youtube also slow internet speed update fastly,wordlink wifi range slow give one start always lack playing online game watching youtube also slow internet speed update fastly,NEGATIVE,0.999,False,
net slow,net slow,NEGATIVE,1.0,False,
dont use worldlink worst wifi,dont use worldlink worst wifi,NEGATIVE,0.999,False,
nice,nice,POSITIVE,1.0,False,
worst wifi ever usedvery bad network connection stability worst services gives high ping lost 3 tournaments freefire becoz worldlink,worst wifi ever usedvery bad network connection stability worst services gives high ping lost 3 tournaments freefire becoz worldlink,NEGATIVE,1.0,False,
internet flawlessly smooth customer service prompt efficient,internet flawlessly smooth customer service prompt efficient,POSITIVE,1.0,False,
honestly saying dumb wifi around world useless slow wifi dont like recommended worldlink wifi useless nonsense,honestly saying dumb wifi around world useless slow wifi dont like recommended worldlink wifi useless nonsense,NEGATIVE,1.0,False,
ping problem every game even 30mbps speed,ping problem every game even 30mbps speed,NEGATIVE,0.998,False,
lack net,lack net,NEGATIVE,1.0,False,
poor net service ruins work,poor net service ruins work,NEGATIVE,1.0,False,
ok per,ok per,POSITIVE,1.0,False,
slow even youtube opening,slow even youtube opening,NEGATIVE,1.0,False,
dhilo vanekai worldlink vanda chai thik hola hahaahahaahahahahhaha,dhilo vanekai worldlink vanda chai thik hola hahaahahaahahahahhaha,NEGATIVE,0.946,False,
one thing net,one thing net,POSITIVE,0.986,False,
services cud get better,services cud get better,NEGATIVE,0.961,False,
easy use,easy use,POSITIVE,0.988,False,
good,good,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
goooood,goooood,NEGATIVE,0.587,False,
best service ever used,best service ever used,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
worst app,worst app,NEGATIVE,1.0,False,
theres always problem internet,theres always problem internet,NEGATIVE,0.993,False,
worst experience unstable network,worst experience unstable network,NEGATIVE,1.0,False,
terrible doesnt work better talk phone app says router offline doesnt allow convert online,terrible doesnt work better talk phone app says router offline doesnt allow convert online,NEGATIVE,1.0,False,
horrible app dont option upload documents profile section,horrible app dont option upload documents profile section,NEGATIVE,1.0,False,
nice app worldlink user,nice app worldlink user,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
much slow one user,much slow one user,NEGATIVE,1.0,False,
someone hack wifi cant change password heshe slow wifi also,someone hack wifi cant change password heshe slow wifi also,NEGATIVE,0.999,False,
boring kahila kahi server le kaam gardaina,boring kahila kahi server le kaam gardaina,NEGATIVE,1.0,False,
op,op,POSITIVE,0.991,False,
sometimes good time good yeah working poor signal,sometimes good time good yeah working poor signal,NEGATIVE,0.974,False,
app good service khattam bhayo,app good service khattam bhayo,POSITIVE,0.999,False,
khatey haru kasto net ho yo chaldai na chalni ramro router ni haldinu xaina paisa matra khana baseka vatey haru,khatey haru kasto net ho yo chaldai na chalni ramro router ni haldinu xaina paisa matra khana baseka vatey haru,NEGATIVE,0.991,False,
good,good,POSITIVE,1.0,False,
worked properly,worked properly,POSITIVE,1.0,False,
good want functions,good want functions,POSITIVE,0.999,False,
worst internet ever used internet slow much lacking apps worst internet,worst internet ever used internet slow much lacking apps worst internet,NEGATIVE,1.0,False,
good gaming coming nice net also contact web link reply sir,good gaming coming nice net also contact web link reply sir,POSITIVE,1.0,False,
wrost,wrost,NEGATIVE,0.997,False,
connection issues solution support department,connection issues solution support department,POSITIVE,0.826,False,
great,great,POSITIVE,1.0,False,
easy app using,easy app using,POSITIVE,0.974,False,
humm nice say amazing app,humm nice say amazing app,POSITIVE,1.0,False,
usless internet slow speed of56mbps 40 mbpsi complained several times,usless internet slow speed of56mbps 40 mbpsi complained several times,NEGATIVE,0.999,False,
worst wifi gaming ping always become 999 never nice game worst worst wifi,worst wifi gaming ping always become 999 never nice game worst worst wifi,NEGATIVE,1.0,False,
user worldlink internet last 4 yearsdo use worldlink,user worldlink internet last 4 yearsdo use worldlink,NEGATIVE,0.957,False,
app becoming user friendly package price high residential use,app becoming user friendly package price high residential use,NEGATIVE,0.802,False,
guys fraud mothercfuking politicians dudeworst isp nepal,guys fraud mothercfuking politicians dudeworst isp nepal,NEGATIVE,0.997,False,
service ramro banau nu,service ramro banau nu,NEGATIVE,0.943,False,
good,good,POSITIVE,1.0,False,
wrost internet conection network much slow cant play free fire smoothly worldlink sabaii bhanda slow net make internet fast,wrost internet conection network much slow cant play free fire smoothly worldlink sabaii bhanda slow net make internet fast,NEGATIVE,0.999,False,
best service,best service,POSITIVE,1.0,False,
amazing service great job,amazing service great job,POSITIVE,1.0,False,
help handle router setting,help handle router setting,POSITIVE,0.852,False,
worst wifi world trash use,worst wifi world trash use,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
yo vanda speed ta 2g chalxa call center call garyo vane uthdaina,yo vanda speed ta 2g chalxa call center call garyo vane uthdaina,NEGATIVE,0.971,False,
worst app ever,worst app ever,NEGATIVE,1.0,False,
wonderful app,wonderful app,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
useless pathetic service even upgrading crappy 60 mbps 5g app takes 20s open,useless pathetic service even upgrading crappy 60 mbps 5g app takes 20s open,NEGATIVE,1.0,False,
worst,worst,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
internet service providing poor internet even facebool also open due pooor internet complained many times still working properly,internet service providing poor internet even facebool also open due pooor internet complained many times still working properly,NEGATIVE,0.999,False,
nice gets disturbed sometimes,nice gets disturbed sometimes,NEGATIVE,0.898,False,
dont like internet service,dont like internet service,NEGATIVE,0.824,False,
paisa lutne ani slow bhanekai worldlink,paisa lutne ani slow bhanekai worldlink,POSITIVE,0.935,False,
cant login always showing oops something went wrong teied log says already send pin number havent received pin tried 3 mobiles didnt work,cant login always showing oops something went wrong teied log says already send pin number havent received pin tried 3 mobiles didnt work,NEGATIVE,1.0,False,
suggested never took worldlink internet poor slow customers services disgusting internet never see type net nepal slower ncell moblie data guys aware worldlink,suggested never took worldlink internet poor slow customers services disgusting internet never see type net nepal slower ncell moblie data guys aware worldlink,NEGATIVE,0.993,False,
good app worldlink users yet perfect,good app worldlink users yet perfect,POSITIVE,1.0,False,
jasko chai wifi tortoise vanda slow xa teskai advertisement xito vanekai world link rey condo jasto,jasko chai wifi tortoise vanda slow xa teskai advertisement xito vanekai world link rey condo jasto,NEGATIVE,0.988,False,
best net,best net,POSITIVE,1.0,False,
slow wifi,slow wifi,NEGATIVE,0.998,False,
dont put net home doesnt work nice worst net work eeeewwwwww worst wifi ever cha noob nice gaming,dont put net home doesnt work nice worst net work eeee worst wifi ever cha noob nice gaming,NEGATIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
app helps us,app helps us,POSITIVE,0.998,False,
unstable wifi rs 1000 wasted calling customer support nettv useless well,unstable wifi rs 1000 wasted calling customer support nettv useless well,NEGATIVE,1.0,False,
hawa wifi first tira matra ramro chalxa paxi hudai gaye paxi khatte ho,hawa wifi first tira matra ramro chalxa paxi hudai gaye paxi khatte ho,NEGATIVE,0.984,False,
average speed,average speed,POSITIVE,0.995,False,
internet speed slow fed complaining speed calling customer care speed normal day low speed continued wont recommend world link people,internet speed slow fed complaining speed calling customer care speed normal day low speed continued wont recommend world link people,POSITIVE,0.989,False,
bad wifi,bad wifi,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
tatty network gu napal,tatty network gu napal,NEGATIVE,0.961,False,
well,well,POSITIVE,1.0,False,
keep,keep,POSITIVE,0.999,False,
bakbass,bakbass,NEGATIVE,0.678,False,
ping high got network 30mbps shows 23mbps upload 7mbps try contact dont pick worst response bad network,ping high got network 30mbps shows 23mbps upload 7mbps try contact dont pick worst response bad network,NEGATIVE,0.998,False,
ok understand,ok understand,POSITIVE,0.999,False,
xito vaneko wordlink vanera kachuwa vnda ni slow chalxa thuka sale haru,xito vaneko wordlink vanera kachuwa vnda ni slow chalxa thuka sale haru,NEGATIVE,0.989,False,
good,good,POSITIVE,1.0,False,
network lags gaming time two star,network lags gaming time two star,NEGATIVE,0.999,False,
app really good user friendly used 1st time like knew everything abt eazy use greatwork wlink team,app really good user friendly used 1st time like knew everything abt eazy use greatwork wlink team,POSITIVE,0.995,False,
veey useful easy manage router anywhere,veey useful easy manage router anywhere,POSITIVE,0.996,False,
great easy use app control main router settings check various details internet connection also impressive app show internet usage realtime fast possible great job worldlink communications,great easy use app control main router settings check various details internet connection also impressive app show internet usage realtime fast possible great job worldlink communications,POSITIVE,0.999,False,
easy,easy,POSITIVE,0.997,False,
slowest network world,slowest network world,NEGATIVE,1.0,False,
stable internet connectionnot recommended worldlink online gamers ping fluctuation much doesnt provide speed constant form time fine n normally much fluctuation ms much irritating even ask support say working fine aint say speed u upgrade ur packagewhile speed used operate good past u brought 5g offer became worst app fine problem internet,stable internet connectionnot recommended worldlink online gamers ping fluctuation much doesnt provide speed constant form time fine n normally much fluctuation ms much irritating even ask support say working fine aint say speed u upgrade ur packagewhile speed used operate good past u brought 5g offer became worst app fine problem internet,NEGATIVE,1.0,False,
ok,ok,POSITIVE,1.0,False,
less functionable app device filtering option less functionable blacklist whitelist option enabled wifi gets disconnected sometimes apps also become slower,less functionable app device filtering option less functionable blacklist whitelist option enabled wifi gets disconnected sometimes apps also become slower,NEGATIVE,0.999,False,
aap slow many bugs,aap slow many bugs,NEGATIVE,0.999,False,
one slowest worst net providing universe net closed permanently xito bhanda xito tw ghanta ni xaina dilo dilo chai daro xa yo net lay manxey haru ko paisa chor na sakdaina tesai lay yo quiaya ko net develop garaya ko ho 5g tw sub bhanda slowest wifi ho geda jasto ho worldlink reading plz dont take internet thiefce0 world link maderchod,one slowest worst net providing universe net closed permanently xito bhanda xito tw ghanta ni xaina dilo dilo chai daro xa yo net lay manxey haru ko paisa chor na sakdaina tesai lay yo quiaya ko net develop garaya ko ho 5g tw sub bhanda slowest wifi ho geda jasto ho worldlink reading plz dont take internet thiefce0 world link maderchod,NEGATIVE,1.0,False,
awsome satisfied customer,awsome satisfied customer,POSITIVE,0.995,False,
lastai net slow xa k chha ho problem chai yo worldlink,lastai net slow xa k chha ho problem chai yo worldlink,NEGATIVE,0.993,False,
dhilo vanekai world link,dhilo vanekai world link,POSITIVE,0.991,False,
ramro app,ramro app,NEGATIVE,0.969,False,
much features,much features,POSITIVE,1.0,False,
worst isp nepal,worst isp nepal,NEGATIVE,1.0,False,
dhilo bhanekai worldlink,dhilo bhanekai worldlink,POSITIVE,0.993,False,
nice,nice,POSITIVE,1.0,False,
getting worse service day day cancel report without solving problems,getting worse service day day cancel report without solving problems,NEGATIVE,0.998,False,
couldnt clear cache data mobile application idea,couldnt clear cache data mobile application idea,NEGATIVE,0.999,False,
nice platform detect wifi quality progessit useful innovative,nice platform detect wifi quality progessit useful innovative,POSITIVE,0.997,False,
wow,wow,POSITIVE,1.0,False,
useful app,useful app,POSITIVE,0.999,False,
appis good,appis good,POSITIVE,1.0,False,
poor customer service nepls one biggest internet provider,poor customer service nepls one biggest internet provider,NEGATIVE,1.0,False,
owsome,owsome,NEGATIVE,0.986,False,
justl nice,justl nice,POSITIVE,1.0,False,
waste speed worldlink wifi,waste speed worldlink wifi,NEGATIVE,0.999,False,
vey poor network dont recommend use app wifi connection,vey poor network dont recommend use app wifi connection,NEGATIVE,0.999,False,
worldlink online focus money customer service even disconnected service lock denied reconnect paid,worldlink online focus money customer service even disconnected service lock denied reconnect paid,NEGATIVE,0.996,False,
thing good satisfy internet,thing good satisfy internet,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
slow response,slow response,NEGATIVE,0.999,False,
good,good,POSITIVE,1.0,False,
slow,slow,NEGATIVE,1.0,False,
excellent,excellent,POSITIVE,1.0,False,
great,great,POSITIVE,1.0,False,
3 month pack finish use twice thrice month sometimes complain 30 mbps worldlink even serve 1 user properly worldlink worthy biggest mistake paid advance,3 month pack finish use twice thrice month sometimes complain 30 mbps worldlink even serve 1 user properly worldlink worthy biggest mistake paid advance,NEGATIVE,0.998,False,
thx app sir many hackers connecting nowa days,thx app sir many hackers connecting nowa days,NEGATIVE,0.99,False,
worst experience ever slow net,worst experience ever slow net,NEGATIVE,1.0,False,
often slow,often slow,NEGATIVE,1.0,False,
candy crush saga game,candy crush saga game,POSITIVE,0.772,False,
nice app,nice app,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
best wifi network ever,best wifi network ever,POSITIVE,1.0,False,
worst service worst customer care staff ass hole peoples timeing sense dont value customers,worst service worst customer care staff ass hole peoples timeing sense dont value customers,NEGATIVE,1.0,False,
worst experience im using 40mbps plan paid amount advance starting 1 month gave good speed im getting 12 mb download speed ping poor sometimes cant even open youtube worst service provider complaint open ticket within seconds ticket closed worst service worst service worst service,worst experience im using 40mbps plan paid amount advance starting 1 month gave good speed im getting 12 mb download speed ping poor sometimes cant even open youtube worst service provider complaint open ticket within seconds ticket closed worst service worst service worst service,NEGATIVE,1.0,False,
awesome features,awesome features,POSITIVE,1.0,False,
good service,good service,POSITIVE,1.0,False,
bekar app ho dont use worldlink,bekar app ho dont use worldlink,NEGATIVE,0.993,False,
overall decent app one major con slow laggy thats giving one star reason,overall decent app one major con slow laggy thats giving one star reason,POSITIVE,0.993,False,
app good online pay change wify password give two stars,app good online pay change wify password give two stars,POSITIVE,0.996,False,
slowest app ever,slowest app ever,NEGATIVE,0.999,False,
remarkable efforts since 1996,remarkable efforts since 1996,POSITIVE,1.0,False,
excellent,excellent,POSITIVE,1.0,False,
app amazing reliable use,app amazing reliable use,POSITIVE,1.0,False,
net service scam,net service scam,NEGATIVE,0.999,False,
tori app jaile hang bhako bhai garxa euta gatilo app banauna sakdainau,tori app jaile hang bhako bhai garxa euta gatilo app banauna sakdainau,NEGATIVE,0.992,False,
excellent,excellent,POSITIVE,1.0,False,
like,like,POSITIVE,0.991,False,
nice update,nice update,POSITIVE,1.0,False,
good net always slow,good net always slow,POSITIVE,0.998,False,
trash wifi ever calls wifi fast fool havent used yet ha sso many problems cant explain wifi works like dead,trash wifi ever calls wifi fast fool havent used yet ha sso many problems cant explain wifi works like dead,NEGATIVE,0.999,False,
service xaena,service xaena,POSITIVE,0.77,False,
good,good,POSITIVE,1.0,False,
good app users,good app users,POSITIVE,1.0,False,
wrost app ever,wrost app ever,NEGATIVE,0.997,False,
kay ho taharu ko wifi chor hasto game khelda online class parda jamani lag huncha ani mula haru lay 5g lyauni ray geda ko lyaipaila thik kar ta haru kay internet mahina ko tessai 2500 lincha chor haru,kay ho taharu ko wifi chor hasto game khelda online class parda jamani lag huncha ani mula haru lay 5g lyauni ray geda ko lyaipaila thik kar ta haru kay internet mahina ko tessai 2500 lincha chor haru,NEGATIVE,0.995,False,
refer anyone,refer anyone,POSITIVE,0.899,False,
good,good,POSITIVE,1.0,False,
chito vanako worldlink hoina dilo banako world link ho gu jasto net,chito vanako worldlink hoina dilo banako world link ho gu jasto net,NEGATIVE,0.985,False,
net slow many problems one going join net suggest join,net slow many problems one going join net suggest join,NEGATIVE,0.993,False,
love app,love app,POSITIVE,1.0,False,
problems aap,problems aap,NEGATIVE,0.999,False,
great,great,POSITIVE,1.0,False,
poor internet speed poor customer helpline service last 3 years unnecessarily increasing tariff nad charges last using 10 mbpsnow forcely inceased 30 mbps person satisfied 10 mbps even also changeotherwise option hell,poor internet speed poor customer helpline service last 3 years unnecessarily increasing tariff nad charges last using 10 mbpsnow forcely inceased 30 mbps person satisfied 10 mbps even also changeotherwise option hell,NEGATIVE,0.999,False,
ramro apk,ramro apk,NEGATIVE,0.984,False,
good internet provider satisfied,good internet provider satisfied,POSITIVE,0.999,False,
nice concept,nice concept,POSITIVE,1.0,False,
dont know stops tell server maintenance cant study network,dont know stops tell server maintenance cant study network,NEGATIVE,0.99,False,
reviews,reviews,POSITIVE,0.999,False,
world worst wifi,world worst wifi,NEGATIVE,1.0,False,
easy way,easy way,POSITIVE,0.998,False,
hurry,hurry,NEGATIVE,1.0,False,
excellent,excellent,POSITIVE,1.0,False,
love world link service,love world link service,POSITIVE,1.0,False,
jhallu app jhallu net provision,jhallu app jhallu net provision,POSITIVE,0.744,False,
good app,good app,POSITIVE,1.0,False,
great,great,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
aayo mada faka ping high becoming cant ur wifi otherwise take ur wife jaile stream hanxu taba ping high k ho yo para kahile tw sudharw arko barsa mardinxu worldlink ko wifi lagaudinw 4k daju lai chahi last smooth hunxa mero ni speed bhayerw yesto kine ho worldlink kinwm,aayo mada faka ping high becoming cant ur wifi otherwise take ur wife jaile stream hanxu taba ping high k ho yo para kahile tw sudharw arko barsa mardinxu worldlink ko wifi lagaudinw 4k daju lai chahi last smooth hunxa mero ni speed bhayerw yesto kine ho worldlink kinwm,NEGATIVE,0.994,False,
everything fine,everything fine,POSITIVE,1.0,False,
fiber 30mbps speed giving 20 mbps,fiber 30mbps speed giving 20 mbps,NEGATIVE,0.852,False,
nice times network working,nice times network working,POSITIVE,1.0,False,
really internet speed super fast used play game 360ms 360 ms thats wordlink used say chito bhanekai wordlink cause higher ping,really internet speed super fast used play game 360ms 360 ms thats wordlink used say chito bhanekai wordlink cause higher ping,POSITIVE,0.588,False,
slowest internet world,slowest internet world,NEGATIVE,0.999,False,
awesome,awesome,POSITIVE,1.0,False,
slowest net ever worst net,slowest net ever worst net,NEGATIVE,1.0,False,
app works even slower network,app works even slower network,NEGATIVE,0.998,False,
features best,features best,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
bad network provider gaming fps always high put network ass,bad network provider gaming fps always high put network ass,NEGATIVE,1.0,False,
best app,best app,POSITIVE,1.0,False,
nice app,nice app,POSITIVE,1.0,False,
worst internet service ever see anyone willing set internet service going say dont use worldlink 100 times,worst internet service ever see anyone willing set internet service going say dont use worldlink 100 times,NEGATIVE,1.0,False,
net getting low mbps,net getting low mbps,NEGATIVE,0.999,False,
good enough,good enough,POSITIVE,1.0,False,
informative verygood app,informative verygood app,POSITIVE,1.0,False,
simple use useful app,simple use useful app,POSITIVE,0.995,False,
plz daju uddeko speed xa plz refer world link,plz daju uddeko speed xa plz refer world link,NEGATIVE,0.988,False,
terrible app doesnt even show connected devices,terrible app doesnt even show connected devices,NEGATIVE,1.0,False,
worst wifi service provider ever think u put name guniess world record slowest network ever,worst wifi service provider ever think u put name guniess world record slowest network ever,NEGATIVE,1.0,False,
useful,useful,POSITIVE,1.0,False,
app,app,POSITIVE,0.968,False,
good,good,POSITIVE,1.0,False,
useful,useful,POSITIVE,1.0,False,
slow slow net,slow slow net,NEGATIVE,0.999,False,
using wordlink past 10 years without issues 2020 made realize last year using wordlink,using wordlink past 10 years without issues 2020 made realize last year using wordlink,NEGATIVE,0.519,False,
good,good,POSITIVE,1.0,False,
wonderful,wonderful,POSITIVE,1.0,False,
aaja 2077 6 18 hamle wifi rakheko 3 days balla bhayomalai yo wifi parna xadi sakyo,aaja 2077 6 18 hamle wifi rakheko 3 days balla bhayomalai yo wifi parna xadi sakyo,NEGATIVE,0.981,False,
worst,worst,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
net sucks,net sucks,NEGATIVE,0.997,False,
first change slogan chito vanekai worldlink edit make dhilo vanekai worldlink,first change slogan chito vanekai worldlink edit make dhilo vanekai worldlink,NEGATIVE,0.995,False,
worst adsl pay money 20mbps get 240kbps even adsl provide good speed internet stupid internet better people leave job,worst adsl pay money 20mbps get 240kbps even adsl provide good speed internet stupid internet better people leave job,NEGATIVE,0.999,False,
good,good,POSITIVE,1.0,False,
khatam cha,khatam cha,NEGATIVE,0.775,False,
dami xa,dami xa,POSITIVE,0.845,False,
worldlink internet super fast play game 254ms u believe 254ms buffer 1080p video gives time think video 3_4 seconds every 5 second intervalnow watch movie writing note thanks worldlink,worldlink internet super fast play game 254ms u believe 254ms buffer 1080p video gives time think video 3 4 seconds every 5 second intervalnow watch movie writing note thanks worldlink,POSITIVE,0.949,False,
good app altogether enabled use account multiple devices makes uncomfortable login every time device changedalso used one device,good app altogether enabled use account multiple devices makes uncomfortable login every time device changedalso used one device,POSITIVE,0.743,False,
good app altogether enabled use account multiple devices makes uncomfortable login every time device changedalso used one device,good app altogether enabled use account multiple devices makes uncomfortable login every time device changedalso used one device,POSITIVE,0.743,False,
excellent,excellent,POSITIVE,1.0,False,
best best worldling much best,best best worldling much best,POSITIVE,1.0,False,
k ho suru suru ramro chalni ani purano vayepaxi tei tori,k ho suru suru ramro chalni ani purano vayepaxi tei tori,NEGATIVE,0.987,False,
net lag problem free fire,net lag problem free fire,NEGATIVE,0.999,False,
slow netvery bad net slow means word link,slow netvery bad net slow means word link,NEGATIVE,1.0,False,
slow,slow,NEGATIVE,1.0,False,
worst one never use,worst one never use,NEGATIVE,0.998,False,
app closes suddenly tried login google,app closes suddenly tried login google,NEGATIVE,0.995,False,
far good,far good,POSITIVE,1.0,False,
excellent use app,excellent use app,POSITIVE,1.0,False,
good apps,good apps,POSITIVE,1.0,False,
piece shittttt bekkar jodya yo khateee net,piece shittttt bekkar jodya yo khateee net,NEGATIVE,0.997,False,
pratikshya,pratikshya,POSITIVE,0.997,False,
verification code coming,verification code coming,POSITIVE,0.54,False,
perpect,perpect,POSITIVE,0.962,False,
bad service never hope would service like even seeing ticket close bad customer giving service bad im thinking change wifi due bad service till yet problem solved,bad service never hope would service like even seeing ticket close bad customer giving service bad im thinking change wifi due bad service till yet problem solved,NEGATIVE,0.999,False,
good,good,POSITIVE,1.0,False,
man lagera 1 rating deko,man lagera 1 rating deko,NEGATIVE,0.996,False,
days internet slower reported problem office instead solving wordlink marketing another router sell dont like business policy also calling balance cut,days internet slower reported problem office instead solving wordlink marketing another router sell dont like business policy also calling balance cut,NEGATIVE,0.999,False,
app pure trash,app pure trash,NEGATIVE,1.0,False,
excellent services,excellent services,POSITIVE,1.0,False,
great app love,great app love,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
every times complains slow net always close ticket without even calling want visit customer problems,every times complains slow net always close ticket without even calling want visit customer problems,NEGATIVE,0.942,False,
good,good,POSITIVE,1.0,False,
esto net ahly samn herya xina esto katham net xa ping ahly saman chelako xina aaba ta aaru fb ni chali ra xina maja ly aaru k tarif garnu yo net ko,esto net ahly samn herya xina esto katham net xa ping ahly saman chelako xina aaba ta aaru fb ni chali ra xina maja ly aaru k tarif garnu yo net ko,NEGATIVE,0.989,False,
world link costmor care call garda ne balance cut garxa net bad,world link costmor care call garda ne balance cut garxa net bad,NEGATIVE,1.0,False,
internet service good sometimes dont know gives lot problems net hope could work would better,internet service good sometimes dont know gives lot problems net hope could work would better,POSITIVE,0.97,False,
helpful,helpful,POSITIVE,1.0,False,
subject,subject,POSITIVE,0.993,False,
nice network,nice network,POSITIVE,1.0,False,
best link however speed sometimes becomea concern,best link however speed sometimes becomea concern,NEGATIVE,0.957,False,
excellent,excellent,POSITIVE,1.0,False,
mechinagar jhapa nepal,mechinagar jhapa nepal,POSITIVE,0.695,False,
poor experience internet days,poor experience internet days,NEGATIVE,1.0,False,
app nice helpful control worldlink wifi thanks made sir,app nice helpful control worldlink wifi thanks made sir,POSITIVE,0.999,False,
home screen nai khuldiana k update hau sarkar yesto speed ni bhayo,home screen nai khuldiana k update hau sarkar yesto speed ni bhayo,NEGATIVE,0.826,False,
world link ko wifi afnai app open hunna data kholnu parxa k ho yesto,world link ko wifi afnai app open hunna data kholnu parxa k ho yesto,NEGATIVE,0.981,False,
id give single star possible,id give single star possible,POSITIVE,0.979,False,
app useless update,app useless update,NEGATIVE,1.0,False,
worst net,worst net,NEGATIVE,1.0,False,
k ho app update paxi tw app nai khudaina ni yrr,k ho app update paxi tw app nai khudaina ni yrr,NEGATIVE,0.989,False,
net speed slow since last 12 months speed quite good think distributed many new lines using infrastructure recommended,net speed slow since last 12 months speed quite good think distributed many new lines using infrastructure recommended,NEGATIVE,0.993,False,
chito bhanekei worldlink hawa guff laune dhilo bhanekei worldlink ho,chito bhanekei worldlink hawa guff laune dhilo bhanekei worldlink ho,NEGATIVE,0.99,False,
high rate slow internet nepal bad service provider always ignore customer problem dont want give star,high rate slow internet nepal bad service provider always ignore customer problem dont want give star,NEGATIVE,0.988,False,
easy manage internet home anywhere,easy manage internet home anywhere,POSITIVE,0.611,False,
2 stars many bugs issue app wlink best,2 stars many bugs issue app wlink best,NEGATIVE,0.828,False,
worst net,worst net,NEGATIVE,1.0,False,
good app bad internet,good app bad internet,POSITIVE,0.65,False,
able open app updating change wifi password cant even ascess ip adress router given worldlink,able open app updating change wifi password cant even ascess ip adress router given worldlink,POSITIVE,0.984,False,
randi ko chak kha muji haru,randi ko chak kha muji haru,NEGATIVE,0.942,False,
nice app shows details wifi,nice app shows details wifi,POSITIVE,0.999,False,
best app,best app,POSITIVE,1.0,False,
slow internet,slow internet,NEGATIVE,0.999,False,
good service bad net,good service bad net,NEGATIVE,0.858,False,
worst internet,worst internet,NEGATIVE,1.0,False,
im done network fast banko worldlink wow 1 also write review im playing fortnite 1000 ping youtube cant loaded im done network,im done network fast banko worldlink wow 1 also write review im playing fortnite 1000 ping youtube cant loaded im done network,NEGATIVE,0.991,False,
nice,nice,POSITIVE,1.0,False,
tera aama ko puti khana yo app bana hos machikne randi ko xoro kahile incorrect current password rey kahile new password confirmed rey machikne muji haru,tera aama ko puti khana yo app bana hos machikne randi ko xoro kahile incorrect current password rey kahile new password confirmed rey machikne muji haru,NEGATIVE,0.998,False,
worldlink good service provider havent serious issues using customer service also quite efficient,worldlink good service provider havent serious issues using customer service also quite efficient,POSITIVE,0.991,False,
internet fast safer use,internet fast safer use,POSITIVE,0.934,False,
ghatiya wifi aagha fast vonna koi world link ra,ghatiya wifi aagha fast vonna koi world link ra,NEGATIVE,0.771,False,
wonderful app,wonderful app,POSITIVE,1.0,False,
fast little bit slow dont work,fast little bit slow dont work,NEGATIVE,0.999,False,
good,good,POSITIVE,1.0,False,
could give 0 stars would grateful super slow net even 1 device also rhe speed 1mbps 20 mbps net distinguish,could give 0 stars would grateful super slow net even 1 device also rhe speed 1mbps 20 mbps net distinguish,NEGATIVE,0.987,False,
worst internet low internet speedcustomer service bad away internet safe secure worst,worst internet low internet speedcustomer service bad away internet safe secure worst,NEGATIVE,1.0,False,
world first slowest network ever seenits better bisband networkthe one main problems customer servicethere facilities customer serviceasamed kind networkgo hell world link community,world first slowest network ever seenits better bisband networkthe one main problems customer servicethere facilities customer serviceasamed kind networkgo hell world link community,NEGATIVE,0.998,False,
best excellent,best excellent,POSITIVE,1.0,False,
slow internet service cutsomer support,slow internet service cutsomer support,NEGATIVE,1.0,False,
gamer ping 999your network slowest net nepalyour network fast,gamer ping 999your network slowest net nepalyour network fast,NEGATIVE,0.999,False,
first wifi good complaint later bad network,first wifi good complaint later bad network,NEGATIVE,0.999,False,
excellent,excellent,POSITIVE,1.0,False,
slow means worldlink checked speed internet shows 045 download speed according speedmeterbyokla watch videos 480p youtube got 600ms 900ms ping pubg mobile,slow means worldlink checked speed internet shows 045 download speed according speedmeterbyokla watch videos 480p youtube got 600ms 900ms ping pubg mobile,NEGATIVE,0.998,False,
worldlink frauds providing ta sufficient facilites pay never listen customer problem worst internet,worldlink frauds providing ta sufficient facilites pay never listen customer problem worst internet,NEGATIVE,0.999,False,
