review,cleaned_text,sentiment,confidence,is_suggestion,suggestion_text
mch friendly device filtering connected devices feature adding names slow see connected devices sometimes doesnt even show connected devices,mch friendly device filtering connected devices feature adding names slow see connected devices sometimes doesnt even show connected devices,NEGATIVE,0.998,True,
doesnt even work properly want add filtering always say error stupid app,doesnt even work properly want add filtering always say error stupid app,NEGATIVE,1.0,True,doesnt even work properly want add filtering always say error stupid app
nees improve speed service,nees improve speed service,POSITIVE,0.998,True,nees improve speed service
takes lots time load connected devices mac filters please fix asap,takes lots time load connected devices mac filters please fix asap,NEGATIVE,0.998,True,takes lots time load connected devices mac filters please fix asap
hi app good needs lot improvementadd features edit name devices connected devices list easily recognised devicesit takes lot time load connected devices list mac filter,hi app good needs lot improvementadd features edit name devices connected devices list easily recognised devicesit takes lot time load connected devices list mac filter,NEGATIVE,0.994,True,hi app good needs lot improvementadd features edit name devices connected devices list easily recognised devicesit takes lot time load connected devices list mac filter
improve app,improve app,POSITIVE,0.999,True,improve app
fix app many times shows failed change changing password name,fix app many times shows failed change changing password name,NEGATIVE,0.999,True,fix app many times shows failed change changing password name
shows router unknown problem please share,shows router unknown problem please share,NEGATIVE,0.959,True,shows router unknown problem please share
app working properlynot showing list connected device since daysthe wotldlink team work progress appand improve problems comming app,app working properlynot showing list connected device since daysthe wotldlink team work progress appand improve problems comming app,NEGATIVE,0.996,True,app working properlynot showing list connected device since daysthe wotldlink team work progress appand improve problems comming app
dont even show mac address hackers,dont even show mac address hackers,NEGATIVE,0.995,True,
doesnt work needs work,doesnt work needs work,NEGATIVE,0.976,True,doesnt work needs work
hajurko service ali improvement needed xahonestly saying,hajurko service ali improvement needed xahonestly saying,NEGATIVE,0.998,True,
many bugs added lastest update,many bugs added lastest update,NEGATIVE,0.991,True,
worst isp ever please change sloganchito bhanekai worldlink,worst isp ever please change sloganchito bhanekai worldlink,NEGATIVE,1.0,True,worst isp ever please change sloganchito bhanekai worldlink
bad used app mobile started behave strange opened app mobile got hang glitch mobile screen needed restart mobile get mobile working condition,bad used app mobile started behave strange opened app mobile got hang glitch mobile screen needed restart mobile get mobile working condition,NEGATIVE,0.999,True,
many bugs app specifically trying add device white black list,many bugs app specifically trying add device white black list,NEGATIVE,0.999,True,many bugs app specifically trying add device white black list
u need improve ur internet speed,u need improve ur internet speed,NEGATIVE,0.995,True,u need improve ur internet speed
please say unable device filtering faces many problems device filtering please say,please say unable device filtering faces many problems device filtering please say,NEGATIVE,0.998,True,please say unable device filtering faces many problems device filtering please say
wrong guyz wifi isnt working nicely internet speed much wifi name smsrr_fctwn hope guyz fix,wrong guyz wifi isnt working nicely internet speed much wifi name smsrr fctwn hope guyz fix,NEGATIVE,0.999,True,wrong guyz wifi isnt working nicely internet speed much wifi name smsrr_fctwn hope guyz fix
paid lot service please hire proper app developer,paid lot service please hire proper app developer,POSITIVE,0.858,True,paid lot service please hire proper app developer
device filtering feature working new update please kindly fix soon,device filtering feature working new update please kindly fix soon,NEGATIVE,0.984,True,device filtering feature working new update please kindly fix soon
ok one point update available use without updating app please fix worldlink user requested,ok one point update available use without updating app please fix worldlink user requested,NEGATIVE,0.827,True,ok one point update available use without updating app please fix worldlink user requested
internet basically good best cuz slow locality many people complain problem nedd improved lastly chiito bhanekaay world link need slow bhanekaay world link thank u reading u live happily cuz internet,internet basically good best cuz slow locality many people complain problem nedd improved lastly chiito bhanekaay world link need slow bhanekaay world link thank u reading u live happily cuz internet,POSITIVE,0.964,True,
worst net paying games please improve network,worst net paying games please improve network,NEGATIVE,1.0,True,worst net paying games please improve network
app always shows errorsomething went wrong please try later,app always shows errorsomething went wrong please try later,NEGATIVE,0.999,True,app always shows errorsomething went wrong please try later
app showing error sorry connection timeout please try later error shown last two days happened app even updated apps also showing problem,app showing error sorry connection timeout please try later error shown last two days happened app even updated apps also showing problem,NEGATIVE,0.999,True,app showing error sorry connection timeout please try later error shown last two days happened app even updated apps also showing problem
see number devices name devices connected wifi months sent feedback fixing response yet,see number devices name devices connected wifi months sent feedback fixing response yet,NEGATIVE,0.996,True,
disappointed using app always display error connection plz fix asap 1 star naahhh post,disappointed using app always display error connection plz fix asap 1 star naahhh post,NEGATIVE,0.999,True,disappointed using app always display error connection plz fix asap 1 star naahhh post
doesnt matter many times call service improve connection connection unstable feedbacks useless guys need payment even app doesnt work network apps far away concerned,doesnt matter many times call service improve connection connection unstable feedbacks useless guys need payment even app doesnt work network apps far away concerned,NEGATIVE,0.998,True,doesnt matter many times call service improve connection connection unstable feedbacks useless guys need payment even app doesnt work network apps far away concerned
parental control laptop almost need mobile devices added,parental control laptop almost need mobile devices added,NEGATIVE,0.951,True,
alikati improve bhako xa tara still effective 72 mbps ko net ni esto chalera hunxa ram yo mero matra problem hoina sabi user ko problem ho rowter change garnu parxa bhanxa yarr 3 choti change bhai sakyo 300 ko ping bhanda muni jadaina range pani xaina,alikati improve bhako xa tara still effective 72 mbps ko net ni esto chalera hunxa ram yo mero matra problem hoina sabi user ko problem ho rowter change garnu parxa bhanxa yarr 3 choti change bhai sakyo 300 ko ping bhanda muni jadaina range pani xaina,NEGATIVE,0.995,True,alikati improve bhako xa tara still effective 72 mbps ko net ni esto chalera hunxa ram yo mero matra problem hoina sabi user ko problem ho rowter change garnu parxa bhanxa yarr 3 choti change bhai sakyo 300 ko ping bhanda muni jadaina range pani xaina
worst customer service phone garda sabai customer support haru besta xa besta xa matrai vanxa 20 mbps network 800 kbps chalira xa 1 hapta vanda badi vaai sakyo jindagi fix na garni vaio,worst customer service phone garda sabai customer support haru besta xa besta xa matrai vanxa 20 mbps network 800 kbps chalira xa 1 hapta vanda badi vaai sakyo jindagi fix na garni vaio,NEGATIVE,1.0,True,worst customer service phone garda sabai customer support haru besta xa besta xa matrai vanxa 20 mbps network 800 kbps chalira xa 1 hapta vanda badi vaai sakyo jindagi fix na garni vaio
always say going wifi password change say failed make desired changes plz contact wlink support plz reply also fix issue,always say going wifi password change say failed make desired changes plz contact wlink support plz reply also fix issue,NEGATIVE,0.999,True,always say going wifi password change say failed make desired changes plz contact wlink support plz reply also fix issue
wrost net ever suggest want join worldlink net please wont recommend youi user worldlink time night speed low even youtube wont play 240p dont think play pubg night time well always call head office sloving problem work moderate speed night time want suggest worldlink office request paying money compare net provide us quality net,wrost net ever suggest want join worldlink net please wont recommend youi user worldlink time night speed low even youtube wont play 240p dont think play pubg night time well always call head office sloving problem work moderate speed night time want suggest worldlink office request paying money compare net provide us quality net,NEGATIVE,0.973,True,wrost net ever suggest want join worldlink net please wont recommend youi user worldlink time night speed low even youtube wont play 240p dont think play pubg night time well always call head office sloving problem work moderate speed night time want suggest worldlink office request paying money compare net provide us quality net
overall good app per ux functionalities advice 1 app aims provides basic functionalities people need router access loading connected devices device filtering sections slow 2 bandwidth selector okay cant get speed limited 20mbps 40mbps package please let user select speed inputting form field 3 let user create guest network better management network 4 fup count harsh power users 5 please provide router access users know work routers customise things,overall good app per ux functionalities advice 1 app aims provides basic functionalities people need router access loading connected devices device filtering sections slow 2 bandwidth selector okay cant get speed limited 20mbps 40mbps package please let user select speed inputting form field 3 let user create guest network better management network 4 fup count harsh power users 5 please provide router access users know work routers customise things,POSITIVE,0.975,True,overall good app per ux functionalities advice 1 app aims provides basic functionalities people need router access loading connected devices device filtering sections slow 2 bandwidth selector okay cant get speed limited 20mbps 40mbps package please let user select speed inputting form field 3 let user create guest network better management network 4 fup count harsh power users 5 please provide router access users know work routers customise things
opening app shows connection time please try later hell going app,opening app shows connection time please try later hell going app,NEGATIVE,0.976,True,opening app shows connection time please try later hell going app
want change password even enter current password right says current password matching please fix problem,want change password even enter current password right says current password matching please fix problem,NEGATIVE,0.998,True,want change password even enter current password right says current password matching please fix problem
baddd slow internet,baddd slow internet,NEGATIVE,0.999,True,
providing us good network wifi router new beginning wifi speed fast wifi buying date cross 1 month wifi speed slowing please provide us best internet request using internet free paid internet please make better,providing us good network wifi router new beginning wifi speed fast wifi buying date cross 1 month wifi speed slowing please provide us best internet request using internet free paid internet please make better,NEGATIVE,0.981,True,providing us good network wifi router new beginning wifi speed fast wifi buying date cross 1 month wifi speed slowing please provide us best internet request using internet free paid internet please make better
add updates useless apps becomes great beginning cant put device black list cant change password cant see connected devices really annoying n useless app,add updates useless apps becomes great beginning cant put device black list cant change password cant see connected devices really annoying n useless app,NEGATIVE,0.999,True,add updates useless apps becomes great beginning cant put device black list cant change password cant see connected devices really annoying n useless app
unless network wordlink useless meroma 30mbps ko net haleko xa tara speed test garda 272kbps dekhauxa ani yauta device connected hudani jaile disconnected hunxa kaile ramrari chalena everyday call office everyday ani call garelo 5min samma chalxa tespaxi feri testai waiyaat chalxa yesto waiyaat net chalxa ki yo app kholdani please connect internet bhanxa ekdin maile 3 choti phone gareko ani excuses solution,unless network wordlink useless meroma 30mbps ko net haleko xa tara speed test garda 272kbps dekhauxa ani yauta device connected hudani jaile disconnected hunxa kaile ramrari chalena everyday call office everyday ani call garelo 5min samma chalxa tespaxi feri testai waiyaat chalxa yesto waiyaat net chalxa ki yo app kholdani please connect internet bhanxa ekdin maile 3 choti phone gareko ani excuses solution,NEGATIVE,0.998,True,unless network wordlink useless meroma 30mbps ko net haleko xa tara speed test garda 272kbps dekhauxa ani yauta device connected hudani jaile disconnected hunxa kaile ramrari chalena everyday call office everyday ani call garelo 5min samma chalxa tespaxi feri testai waiyaat chalxa yesto waiyaat net chalxa ki yo app kholdani please connect internet bhanxa ekdin maile 3 choti phone gareko ani excuses solution
quiet wellshould improve,quiet wellshould improve,POSITIVE,0.994,True,quiet wellshould improve
app showing error think improvement needed sorry connection timeout please try later error showing although able surf youtube facebook 4g connection,app showing error think improvement needed sorry connection timeout please try later error showing although able surf youtube facebook 4g connection,NEGATIVE,0.998,True,app showing error think improvement needed sorry connection timeout please try later error showing although able surf youtube facebook 4g connection
lot bugs everytime clear data cache see daily data uses need improved,lot bugs everytime clear data cache see daily data uses need improved,NEGATIVE,0.999,True,
like currently app worldlink continously improved interface shows listened best app control,like currently app worldlink continously improved interface shows listened best app control,POSITIVE,0.748,True,
please tell instruction login,please tell instruction login,NEGATIVE,0.935,True,please tell instruction login
xitto vanekai worldlinkreally better improve services including customer care unless want lose users,xitto vanekai worldlinkreally better improve services including customer care unless want lose users,NEGATIVE,0.887,True,xitto vanekai worldlinkreally better improve services including customer care unless want lose users
things app needs mostly moment least 1 internet usage time used give us information much time weve used got next session begins internet usage tab somehow got removed important tool gamers download file sizes games huge nowadays important keep tabs dont exceed fup threshold 2 dark mode,things app needs mostly moment least 1 internet usage time used give us information much time weve used got next session begins internet usage tab somehow got removed important tool gamers download file sizes games huge nowadays important keep tabs dont exceed fup threshold 2 dark mode,NEGATIVE,0.996,True,things app needs mostly moment least 1 internet usage time used give us information much time weve used got next session begins internet usage tab somehow got removed important tool gamers download file sizes games huge nowadays important keep tabs dont exceed fup threshold 2 dark mode
day day network going worst always ping issue one suggestion please change slogan xitto vanekai worldlink lutne vanekai worldlink worst isp ever,day day network going worst always ping issue one suggestion please change slogan xitto vanekai worldlink lutne vanekai worldlink worst isp ever,NEGATIVE,1.0,True,day day network going worst always ping issue one suggestion please change slogan xitto vanekai worldlink lutne vanekai worldlink worst isp ever
try open application app says check connection either application net issue 999 application problem need solve,try open application app says check connection either application net issue 999 application problem need solve,NEGATIVE,0.996,True,
worstest isp nepal app never works needed changes done side bother develop app even customer cant use,worstest isp nepal app never works needed changes done side bother develop app even customer cant use,NEGATIVE,1.0,True,
im giving one star facility thisthis wifi dont deserve thisifelt guilty worlds worst wifiit badand constant speed range much shtworldlink fraud charge high amount low internet servicei suggest new user use wifiit totally loss moneywith hidden charges connecting new onei tried contact replied didnt fix problembad wifi ãdvice u use,im giving one star facility thisthis wifi dont deserve thisifelt guilty worlds worst wifiit badand constant speed range much shtworldlink fraud charge high amount low internet servicei suggest new user use wifiit totally loss moneywith hidden charges connecting new onei tried contact replied didnt fix problembad wifi dvice u use,NEGATIVE,0.999,True,im giving one star facility thisthis wifi dont deserve thisifelt guilty worlds worst wifiit badand constant speed range much shtworldlink fraud charge high amount low internet servicei suggest new user use wifiit totally loss moneywith hidden charges connecting new onei tried contact replied didnt fix problembad wifi ãdvice u use
might first review app isp terrible irresponsible isp nepal internet 4 days contacted 10 times one came fix say tech team contact one calls 55minus five rating isp internet stable support people badly mannered one take responsibility fix problem even dont provide contact responsible person,might first review app isp terrible irresponsible isp nepal internet 4 days contacted 10 times one came fix say tech team contact one calls 55minus five rating isp internet stable support people badly mannered one take responsibility fix problem even dont provide contact responsible person,NEGATIVE,0.999,True,might first review app isp terrible irresponsible isp nepal internet 4 days contacted 10 times one came fix say tech team contact one calls 55minus five rating isp internet stable support people badly mannered one take responsibility fix problem even dont provide contact responsible person
wifi slow sit front router also slow please somethine worldlink developers u say sabai bhanda xito worldlink please fix issue,wifi slow sit front router also slow please somethine worldlink developers u say sabai bhanda xito worldlink please fix issue,NEGATIVE,0.999,True,wifi slow sit front router also slow please somethine worldlink developers u say sabai bhanda xito worldlink please fix issue
best add emoji wifi name better,best add emoji wifi name better,NEGATIVE,0.983,True,best add emoji wifi name better
slow net speed new user please dont subscribe worldlink u regret future,slow net speed new user please dont subscribe worldlink u regret future,NEGATIVE,0.999,True,slow net speed new user please dont subscribe worldlink u regret future
even donot reply mailworst service neglet customerthey even dont give said compensation fulli dont recommended servicewhat use adding new customer cant provide said speedjust increasing number customer business service provided must satisfy customer using serviceatleast address problem customer facingits 3 month mailed failed get replywhat service,even donot reply mailworst service neglet customerthey even dont give said compensation fulli dont recommended servicewhat use adding new customer cant provide said speedjust increasing number customer business service provided must satisfy customer using serviceatleast address problem customer facingits 3 month mailed failed get replywhat service,NEGATIVE,0.999,True,even donot reply mailworst service neglet customerthey even dont give said compensation fulli dont recommended servicewhat use adding new customer cant provide said speedjust increasing number customer business service provided must satisfy customer using serviceatleast address problem customer facingits 3 month mailed failed get replywhat service
say one day internet works nicely every single day slow saying problem contact us contacting every single day saying fix nothing fixedif paying provide us good servicei complain 100 times year never seen much useless net life,say one day internet works nicely every single day slow saying problem contact us contacting every single day saying fix nothing fixedif paying provide us good servicei complain 100 times year never seen much useless net life,POSITIVE,0.549,True,say one day internet works nicely every single day slow saying problem contact us contacting every single day saying fix nothing fixedif paying provide us good servicei complain 100 times year never seen much useless net life
please open nokia login admin page,please open nokia login admin page,NEGATIVE,0.611,True,please open nokia login admin page
nice app net slow plz fix problem,nice app net slow plz fix problem,POSITIVE,0.679,True,nice app net slow plz fix problem
dont know got authority increasing tariff increasing speed without consent customer provide public notice please share even increasing speed net ia slow,dont know got authority increasing tariff increasing speed without consent customer provide public notice please share even increasing speed net ia slow,NEGATIVE,0.994,True,dont know got authority increasing tariff increasing speed without consent customer provide public notice please share even increasing speed net ia slow
wlink speed slowalways problem connectioni complained slow internet several times never get fixed,wlink speed slowalways problem connectioni complained slow internet several times never get fixed,NEGATIVE,0.999,True,
net slow please solve game open,net slow please solve game open,POSITIVE,0.998,True,net slow please solve game open
guys request u dont use wifi poor others please dint use,guys request u dont use wifi poor others please dint use,NEGATIVE,0.993,True,guys request u dont use wifi poor others please dint use
u planning use worldlink gaming purpose please dont fb utube haru ko lagi thik xa gaming streaming worst isp issue kati ho kati solve huni haina aaru kura testai ho worldlink ko net ley worldlink kai apps open hunna kati bela tw aba k bhannu,u planning use worldlink gaming purpose please dont fb utube haru ko lagi thik xa gaming streaming worst isp issue kati ho kati solve huni haina aaru kura testai ho worldlink ko net ley worldlink kai apps open hunna kati bela tw aba k bhannu,NEGATIVE,0.999,True,u planning use worldlink gaming purpose please dont fb utube haru ko lagi thik xa gaming streaming worst isp issue kati ho kati solve huni haina aaru kura testai ho worldlink ko net ley worldlink kai apps open hunna kati bela tw aba k bhannu
could please update upgrade provided onu router wap2 version wireless security deafult device wap wireless security level worldlink ispit communications company able rectify devices installed houses offices,could please update upgrade provided onu router wap2 version wireless security deafult device wap wireless security level worldlink ispit communications company able rectify devices installed houses offices,NEGATIVE,0.983,True,could please update upgrade provided onu router wap2 version wireless security deafult device wap wireless security level worldlink ispit communications company able rectify devices installed houses offices
worst worst ips nepal please waste money brodband internet speed worst worst brodband fix problem change brodband nepal fastest brodband wrost brodband nepal,worst worst ips nepal please waste money brodband internet speed worst worst brodband fix problem change brodband nepal fastest brodband wrost brodband nepal,NEGATIVE,1.0,True,worst worst ips nepal please waste money brodband internet speed worst worst brodband fix problem change brodband nepal fastest brodband wrost brodband nepal
app lag please make smoth app thanks,app lag please make smoth app thanks,POSITIVE,0.926,True,app lag please make smoth app thanks
internet much slow plz fix,internet much slow plz fix,NEGATIVE,0.999,True,internet much slow plz fix
really hate worrldlinkyou even ask upgrade 25 mbps 10mbpsbefore 10 mbps internet smooth upgrade facing much internet lag ping highnow think use internetplease fix ping high otherwise ill say bye world link get another internet,really hate worrldlinkyou even ask upgrade 25 mbps 10mbpsbefore 10 mbps internet smooth upgrade facing much internet lag ping highnow think use internetplease fix ping high otherwise ill say bye world link get another internet,NEGATIVE,0.999,True,really hate worrldlinkyou even ask upgrade 25 mbps 10mbpsbefore 10 mbps internet smooth upgrade facing much internet lag ping highnow think use internetplease fix ping high otherwise ill say bye world link get another internet
everthing good blocklist doesnt work 10 blacklisted mac addresses,everthing good blocklist doesnt work 10 blacklisted mac addresses,NEGATIVE,0.986,True,
app good net slow improve,app good net slow improve,POSITIVE,0.983,True,app good net slow improve
improve loading time make little smooth,improve loading time make little smooth,NEGATIVE,0.991,True,improve loading time make little smooth
add logout button,add logout button,POSITIVE,0.539,True,add logout button
one worst network world please solve ping issue,one worst network world please solve ping issue,NEGATIVE,1.0,True,one worst network world please solve ping issue
complaint slow internet problems several times never get fixed,complaint slow internet problems several times never get fixed,NEGATIVE,0.998,True,
update shows something went wrong please try later fix,update shows something went wrong please try later fix,NEGATIVE,0.999,True,update shows something went wrong please try later fix
nice app safe net working huawei router please fix bugs soon possible coming new update thank,nice app safe net working huawei router please fix bugs soon possible coming new update thank,POSITIVE,0.99,True,nice app safe net working huawei router please fix bugs soon possible coming new update thank
please increase speed slow 3 4days,please increase speed slow 3 4days,NEGATIVE,0.973,True,please increase speed slow 3 4days
need better security needed fing app look else using wifi kick app also showed using couldnt kick even changed password otherwise good,need better security needed fing app look else using wifi kick app also showed using couldnt kick even changed password otherwise good,NEGATIVE,0.997,True,
saying router offline even router online please solve issue asap rate 5 stars,saying router offline even router online please solve issue asap rate 5 stars,NEGATIVE,0.856,True,saying router offline even router online please solve issue asap rate 5 stars
poor net ant channel youtube please give good services,poor net ant channel youtube please give good services,NEGATIVE,0.833,True,poor net ant channel youtube please give good services
giving one star online class suddenly goes surely failed used mobile data play online games suddenly goes depressed please make fast 40 mbbs net walk 20 mbbs,giving one star online class suddenly goes surely failed used mobile data play online games suddenly goes depressed please make fast 40 mbbs net walk 20 mbbs,NEGATIVE,1.0,True,giving one star online class suddenly goes surely failed used mobile data play online games suddenly goes depressed please make fast 40 mbbs net walk 20 mbbs
depressing network works slow high mbps trying fool us work whole house case doesnt work sitting near router wordlink getting worse thing trying fool us wish could give 0 star please fix dont worse day day,depressing network works slow high mbps trying fool us work whole house case doesnt work sitting near router wordlink getting worse thing trying fool us wish could give 0 star please fix dont worse day day,NEGATIVE,1.0,True,depressing network works slow high mbps trying fool us work whole house case doesnt work sitting near router wordlink getting worse thing trying fool us wish could give 0 star please fix dont worse day day
internet speed become slow looking first add like basically scaming ushats worldlink,internet speed become slow looking first add like basically scaming ushats worldlink,NEGATIVE,1.0,True,internet speed become slow looking first add like basically scaming ushats worldlink
much problems due slow internet net slow makes wan na throw away phone cry please something,much problems due slow internet net slow makes wan na throw away phone cry please something,NEGATIVE,0.995,True,much problems due slow internet net slow makes wan na throw away phone cry please something
ur wifi always server ever report say plz contact u fix ur server ur complain,ur wifi always server ever report say plz contact u fix ur server ur complain,NEGATIVE,0.998,True,ur wifi always server ever report say plz contact u fix ur server ur complain
always use 25mbps user good 23 month started watch movie much lagging wait video play cant play pubg also shows 968 ping one user home pleaseworldlink fix problem,always use 25mbps user good 23 month started watch movie much lagging wait video play cant play pubg also shows 968 ping one user home pleaseworldlink fix problem,NEGATIVE,0.999,True,always use 25mbps user good 23 month started watch movie much lagging wait video play cant play pubg also shows 968 ping one user home pleaseworldlink fix problem
u please make yrs net problem fix cant play online games properly 50 chalira hunxan sudently 300_400 ping pugxa fix _worldlink_,u please make yrs net problem fix cant play online games properly 50 chalira hunxan sudently 300 400 ping pugxa fix worldlink,NEGATIVE,0.998,True,u please make yrs net problem fix cant play online games properly 50 chalira hunxan sudently 300_400 ping pugxa fix _worldlink_
lagging playing games watching youtube plzzz fix,lagging playing games watching youtube plzzz fix,NEGATIVE,1.0,True,lagging playing games watching youtube plzzz fix
ur wifi trashiest wifi u provide good wifi 1y stop providing good wifi lockdown ur wifi trash even watch youtube vid 144p playing game always lose cant even handle tiktok see always saying contact us isnt good thing u fix ur server complain ur wifi still trash im giving even 1 star 0 star button use,ur wifi trashiest wifi u provide good wifi 1y stop providing good wifi lockdown ur wifi trash even watch youtube vid 144p playing game always lose cant even handle tiktok see always saying contact us isnt good thing u fix ur server complain ur wifi still trash im giving even 1 star 0 star button use,NEGATIVE,0.999,True,ur wifi trashiest wifi u provide good wifi 1y stop providing good wifi lockdown ur wifi trash even watch youtube vid 144p playing game always lose cant even handle tiktok see always saying contact us isnt good thing u fix ur server complain ur wifi still trash im giving even 1 star 0 star button use
whats point support option use al os world link trying fool users showing icon function world link trying make money csr via ncell communication pr please improve app functinality want provide else remove options provide easy way talk support center customers,whats point support option use al os world link trying fool users showing icon function world link trying make money csr via ncell communication pr please improve app functinality want provide else remove options provide easy way talk support center customers,NEGATIVE,0.989,True,whats point support option use al os world link trying fool users showing icon function world link trying make money csr via ncell communication pr please improve app functinality want provide else remove options provide easy way talk support center customers
improve,improve,POSITIVE,1.0,True,improve
one start app one start features like speed test pay advance password change minus two stars slow loading feel heavy navigate appneed work smooth sailing,one start app one start features like speed test pay advance password change minus two stars slow loading feel heavy navigate appneed work smooth sailing,NEGATIVE,0.999,True,
previously good days internet good first days pay bills starts getting slower pages doesnt load need keep complaining,previously good days internet good first days pay bills starts getting slower pages doesnt load need keep complaining,NEGATIVE,0.981,True,
every thing good would like give suggestion please improve feature inthe world link net tv setup box make us able share mobile screen tv possible,every thing good would like give suggestion please improve feature inthe world link net tv setup box make us able share mobile screen tv possible,POSITIVE,0.976,True,every thing good would like give suggestion please improve feature inthe world link net tv setup box make us able share mobile screen tv possible
guys arent giving us access router put feature block mac address web application,guys arent giving us access router put feature block mac address web application,NEGATIVE,0.996,True,
net cant even take online class properly net name prabesh6 please check asking money send us notification 3 days hell net slow dont even want give 1 star also,net cant even take online class properly net name prabesh6 please check asking money send us notification 3 days hell net slow dont even want give 1 star also,NEGATIVE,0.999,True,net cant even take online class properly net name prabesh6 please check asking money send us notification 3 days hell net slow dont even want give 1 star also
uslessit says 247 services havent fixed problem weeks,uslessit says 247 services havent fixed problem weeks,NEGATIVE,0.996,True,
regarding issue every customer u think way adjustable whereas according ur saying jst opposite u know even every review u always claim best try fix convince ur customers nepali ko bani tha hola poisaaa kamauna lai net ko speed paxi aafui kam garxan majja audaina ni hai nepal ko best wifi lai esto vanayko,regarding issue every customer u think way adjustable whereas according ur saying jst opposite u know even every review u always claim best try fix convince ur customers nepali ko bani tha hola poisaaa kamauna lai net ko speed paxi aafui kam garxan majja audaina ni hai nepal ko best wifi lai esto vanayko,NEGATIVE,0.994,True,regarding issue every customer u think way adjustable whereas according ur saying jst opposite u know even every review u always claim best try fix convince ur customers nepali ko bani tha hola poisaaa kamauna lai net ko speed paxi aafui kam garxan majja audaina ni hai nepal ko best wifi lai esto vanayko
overall app good excluding internet speed issue viewing connected devices first thought happened device trying multiple devices assure problem app cleared caches even tried new phone yet problem exists please check,overall app good excluding internet speed issue viewing connected devices first thought happened device trying multiple devices assure problem app cleared caches even tried new phone yet problem exists please check,NEGATIVE,0.788,True,overall app good excluding internet speed issue viewing connected devices first thought happened device trying multiple devices assure problem app cleared caches even tried new phone yet problem exists please check
one slow internet facilityneed call 10 times month service centre,one slow internet facilityneed call 10 times month service centre,NEGATIVE,0.995,True,
using isp past 4 years used best isp one worst recently subscribed another year regret worthless open ticket call doesnt make differences please provide stable connection speed paid losing one customer might make differences youre sure lose huge customers dont address issues soon,using isp past 4 years used best isp one worst recently subscribed another year regret worthless open ticket call doesnt make differences please provide stable connection speed paid losing one customer might make differences youre sure lose huge customers dont address issues soon,NEGATIVE,0.999,True,using isp past 4 years used best isp one worst recently subscribed another year regret worthless open ticket call doesnt make differences please provide stable connection speed paid losing one customer might make differences youre sure lose huge customers dont address issues soon
app useful world link user highly advanced app add device blacklist dont want connect,app useful world link user highly advanced app add device blacklist dont want connect,NEGATIVE,0.987,True,app useful world link user highly advanced app add device blacklist dont want connect
u need one app,u need one app,NEGATIVE,0.991,True,
much problem app like blocking system hacking problem bugs please fix problem humble request,much problem app like blocking system hacking problem bugs please fix problem humble request,NEGATIVE,0.999,True,much problem app like blocking system hacking problem bugs please fix problem humble request
new update unable get connected device list kind update add functionaloty remove existing feature previous update also live bandwidth display removed connected device list,new update unable get connected device list kind update add functionaloty remove existing feature previous update also live bandwidth display removed connected device list,NEGATIVE,0.998,True,new update unable get connected device list kind update add functionaloty remove existing feature previous update also live bandwidth display removed connected device list
shows list mac added black list white list cant white list related device mac addrs coz password shared odd change password frequently,shows list mac added black list white list cant white list related device mac addrs coz password shared odd change password frequently,NEGATIVE,0.993,True,
welli would give 5 stars fix slow internet problem problems constantly fix problems problem give best rating,welli would give 5 stars fix slow internet problem problems constantly fix problems problem give best rating,POSITIVE,0.945,True,welli would give 5 stars fix slow internet problem problems constantly fix problems problem give best rating
good 2 half years suddenly net tv package got corrupted installation operator described abt package showing movies portions cut section without notifying us paid yearly subscription company supposed provide risk installed may next year say buy offer code ethics company side later stated internet upgraded 30mbps need previous package,good 2 half years suddenly net tv package got corrupted installation operator described abt package showing movies portions cut section without notifying us paid yearly subscription company supposed provide risk installed may next year say buy offer code ethics company side later stated internet upgraded 30mbps need previous package,NEGATIVE,0.996,True,
first 1 month internet speed good use device lags take time load ping problems game different problems request u fix,first 1 month internet speed good use device lags take time load ping problems game different problems request u fix,NEGATIVE,0.995,True,first 1 month internet speed good use device lags take time load ping problems game different problems request u fix
first 1 month internet speed good use device lags take time load ping problems game different problems request u fix,first 1 month internet speed good use device lags take time load ping problems game different problems request u fix,NEGATIVE,0.995,True,first 1 month internet speed good use device lags take time load ping problems game different problems request u fix
first 1 month internet speed good use device lags take time load ping problems game different problems request u fix,first 1 month internet speed good use device lags take time load ping problems game different problems request u fix,NEGATIVE,0.995,True,first 1 month internet speed good use device lags take time load ping problems game different problems request u fix
isp interrupted service provider acting like middleman customers able opt accessing admin panel router located homes app handicaps users users need install secondary router filter devices primary router feature app shows doesnt even adsl router 10 years ago feature appends wlink user names promotion like gave us wifi free wifi slow hell,isp interrupted service provider acting like middleman customers able opt accessing admin panel router located homes app handicaps users users need install secondary router filter devices primary router feature app shows doesnt even adsl router 10 years ago feature appends wlink user names promotion like gave us wifi free wifi slow hell,NEGATIVE,0.998,True,
